,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,result,home_recent_win_rate,away_recent_win_rate,home_vs_away_win_rate,is_neutral
3455,2021-11-16,Jamaica,United States,1,1,FIFA World Cup qualification,Kingston,Jamaica,False,draw,0.2,0.8,0.0,0
3444,2021-11-16,Mozambique,Malawi,1,0,FIFA World Cup qualification,Cotonou,Benin,True,home_win,0.0,0.2,0.0,1
3439,2021-11-16,Algeria,Burkina Faso,2,2,FIFA World Cup qualification,Blida,Algeria,False,draw,0.8,0.6,0.0,0
3440,2021-11-16,Mauritania,Equatorial Guinea,1,1,FIFA World Cup qualification,Nouakchott,Mauritania,False,draw,0.0,0.6,0.0,0
3441,2021-11-16,Tunisia,Zambia,3,1,FIFA World Cup qualification,Radès,Tunisia,False,home_win,0.6,0.4,0.2,0
3442,2021-11-16,Liberia,Central African Republic,3,1,FIFA World Cup qualification,Tangier,Morocco,True,home_win,0.2,0.2,0.2,1
3443,2021-11-16,Nigeria,Cape Verde,1,1,FIFA World Cup qualification,Lagos,Nigeria,False,draw,0.8,0.6,0.2,0
3454,2021-11-16,Oman,Japan,0,1,FIFA World Cup qualification,Muscat,Oman,False,away_win,0.4,0.6,0.2,0
3445,2021-11-16,Cameroon,Ivory Coast,1,0,FIFA World Cup qualification,Douala,Cameroon,False,home_win,0.8,0.8,0.0,0
3446,2021-11-16,Egypt,Gabon,2,1,FIFA World Cup qualification,Alexandria,Egypt,False,home_win,0.6,0.4,0.0,0
3447,2021-11-16,Libya,Angola,1,1,FIFA World Cup qualification,Benghazi,Libya,False,draw,0.4,0.2,0.2,0
3448,2021-11-16,Morocco,Guinea,3,0,FIFA World Cup qualification,Casablanca,Morocco,False,home_win,1.0,0.0,0.2,0
3449,2021-11-16,Lebanon,United Arab Emirates,0,1,FIFA World Cup qualification,Sidon,Lebanon,False,away_win,0.2,0.0,0.0,0
3450,2021-11-16,Iraq,South Korea,0,3,FIFA World Cup qualification,Al Rayyan,Qatar,True,away_win,0.0,0.6,0.0,1
3451,2021-11-16,Syria,Iran,0,3,FIFA World Cup qualification,Amman,Jordan,True,away_win,0.0,0.8,0.0,1
3452,2021-11-16,China PR,Australia,1,1,FIFA World Cup qualification,Sharjah,United Arab Emirates,True,draw,0.2,0.6,0.0,1
3453,2021-11-16,Vietnam,Saudi Arabia,0,1,FIFA World Cup qualification,Hanoi,Vietnam,False,away_win,0.0,0.8,0.0,0
3610,2022-01-27,Saudi Arabia,Oman,1,0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,home_win,0.8,0.2,0.2,0
3611,2022-01-27,Ecuador,Brazil,1,1,FIFA World Cup qualification,Quito,Ecuador,False,draw,0.6,0.6,0.0,0
3608,2022-01-27,Japan,China PR,2,0,FIFA World Cup qualification,Saitama,Japan,False,home_win,0.8,0.2,0.2,0
3613,2022-01-27,Chile,Argentina,1,2,FIFA World Cup qualification,Calama,Chile,False,away_win,0.6,0.6,0.0,0
3612,2022-01-27,Paraguay,Uruguay,0,1,FIFA World Cup qualification,Asunción,Paraguay,False,away_win,0.0,0.0,0.0,0
3607,2022-01-27,United Arab Emirates,Syria,2,0,FIFA World Cup qualification,Dubai,United Arab Emirates,False,home_win,0.2,0.0,0.0,0
3609,2022-01-27,Australia,Vietnam,4,0,FIFA World Cup qualification,Melbourne,Australia,False,home_win,0.4,0.0,0.2,0
3605,2022-01-27,Lebanon,South Korea,0,1,FIFA World Cup qualification,Sidon,Lebanon,False,away_win,0.2,0.8,0.0,0
3606,2022-01-27,Iran,Iraq,1,0,FIFA World Cup qualification,Tehran,Iran,False,home_win,0.8,0.0,0.4,0
3604,2022-01-27,Costa Rica,Panama,1,0,FIFA World Cup qualification,San José,Costa Rica,False,home_win,0.4,0.6,0.0,0
3603,2022-01-27,Honduras,Canada,0,2,FIFA World Cup qualification,San Pedro Sula,Honduras,False,away_win,0.0,0.6,0.0,0
3602,2022-01-27,United States,El Salvador,1,0,FIFA World Cup qualification,Columbus,United States,False,home_win,0.6,0.2,0.0,0
3601,2022-01-27,Jamaica,Mexico,1,2,FIFA World Cup qualification,Kingston,Jamaica,False,away_win,0.2,0.4,0.0,0
3616,2022-01-28,Colombia,Peru,0,1,FIFA World Cup qualification,Barranquilla,Colombia,False,away_win,0.0,0.6,0.2,0
3617,2022-01-28,Venezuela,Bolivia,4,1,FIFA World Cup qualification,Barinas,Venezuela,False,home_win,0.2,0.6,0.0,0
3629,2022-01-30,Honduras,El Salvador,0,2,FIFA World Cup qualification,San Pedro Sula,Honduras,False,away_win,0.0,0.0,0.0,0
3628,2022-01-30,Panama,Jamaica,3,2,FIFA World Cup qualification,Panama City,Panama,False,home_win,0.6,0.2,0.2,0
3626,2022-01-30,Canada,United States,2,0,FIFA World Cup qualification,Hamilton,Canada,False,home_win,0.8,0.6,0.0,0
3627,2022-01-30,Mexico,Costa Rica,0,0,FIFA World Cup qualification,Mexico City,Mexico,False,draw,0.6,0.6,0.2,0
3641,2022-02-01,Bolivia,Chile,2,3,FIFA World Cup qualification,La Paz,Bolivia,False,away_win,0.6,0.6,0.0,0
3645,2022-02-01,Brazil,Paraguay,4,0,FIFA World Cup qualification,Belo Horizonte,Brazil,False,home_win,0.4,0.0,0.2,0
3644,2022-02-01,Peru,Ecuador,1,1,FIFA World Cup qualification,Lima,Peru,False,draw,0.6,0.4,0.2,0
3642,2022-02-01,Uruguay,Venezuela,4,1,FIFA World Cup qualification,Montevideo,Uruguay,False,home_win,0.2,0.4,0.0,0
3640,2022-02-01,Oman,Australia,2,2,FIFA World Cup qualification,Muscat,Oman,False,draw,0.2,0.4,0.0,0
3643,2022-02-01,Argentina,Colombia,1,0,FIFA World Cup qualification,Córdoba,Argentina,False,home_win,0.8,0.0,0.0,0
3638,2022-02-01,Vietnam,China PR,3,1,FIFA World Cup qualification,Hanoi,Vietnam,False,home_win,0.0,0.2,0.0,0
3637,2022-02-01,Syria,South Korea,0,2,FIFA World Cup qualification,Dubai,United Arab Emirates,True,away_win,0.0,0.8,0.0,1
3639,2022-02-01,Japan,Saudi Arabia,2,0,FIFA World Cup qualification,Saitama,Japan,False,home_win,0.8,0.8,0.0,0
3636,2022-02-01,Iran,United Arab Emirates,1,0,FIFA World Cup qualification,Tehran,Iran,False,home_win,0.8,0.4,0.2,0
3635,2022-02-01,Lebanon,Iraq,1,1,FIFA World Cup qualification,Sidon,Lebanon,False,draw,0.2,0.0,0.0,0
3647,2022-02-02,United States,Honduras,3,0,FIFA World Cup qualification,Saint Paul,United States,False,home_win,0.6,0.0,0.2,0
3648,2022-02-02,Jamaica,Costa Rica,0,1,FIFA World Cup qualification,Kingston,Jamaica,False,away_win,0.2,0.4,0.0,0
3649,2022-02-02,El Salvador,Canada,0,2,FIFA World Cup qualification,San Salvador,El Salvador,False,away_win,0.2,1.0,0.0,0
3650,2022-02-02,Mexico,Panama,1,0,FIFA World Cup qualification,Mexico City,Mexico,False,home_win,0.4,0.6,0.0,0
3654,2022-03-17,Cook Islands,Solomon Islands,0,2,FIFA World Cup qualification,Doha,Qatar,True,away_win,0.0,0.0,0.0,1
3656,2022-03-18,New Caledonia,Fiji,1,2,FIFA World Cup qualification,Doha,Qatar,True,away_win,0.0,0.0,0.0,1
3655,2022-03-18,Papua New Guinea,New Zealand,0,1,FIFA World Cup qualification,Doha,Qatar,True,away_win,0.0,0.0,0.0,1
3659,2022-03-21,Papua New Guinea,New Caledonia,1,0,FIFA World Cup qualification,Doha,Qatar,True,home_win,0.0,0.0,0.0,1
3660,2022-03-21,New Zealand,Fiji,4,0,FIFA World Cup qualification,Doha,Qatar,True,home_win,0.2,0.2,0.0,1
3684,2022-03-24,Fiji,Papua New Guinea,1,2,FIFA World Cup qualification,Doha,Qatar,True,away_win,0.2,0.2,0.0,1
3692,2022-03-24,Sweden,Czech Republic,1,0,FIFA World Cup qualification,Stockholm,Sweden,False,home_win,0.4,0.6,0.0,0
3691,2022-03-24,Portugal,Turkey,3,1,FIFA World Cup qualification,Porto,Portugal,False,home_win,0.6,0.6,0.0,0
3690,2022-03-24,Italy,North Macedonia,0,1,FIFA World Cup qualification,Palermo,Italy,False,away_win,0.2,0.6,0.0,0
3689,2022-03-24,Uruguay,Peru,1,0,FIFA World Cup qualification,Montevideo,Uruguay,False,home_win,0.4,0.6,0.0,0
3688,2022-03-24,Paraguay,Ecuador,3,1,FIFA World Cup qualification,Ciudad del Este,Paraguay,False,home_win,0.0,0.4,0.0,0
3687,2022-03-24,Brazil,Chile,4,0,FIFA World Cup qualification,Rio de Janeiro,Brazil,False,home_win,0.6,0.6,0.2,0
3693,2022-03-24,Wales,Austria,2,1,FIFA World Cup qualification,Cardiff,Wales,False,home_win,0.4,0.6,0.0,0
3685,2022-03-24,New Zealand,New Caledonia,7,1,FIFA World Cup qualification,Doha,Qatar,True,home_win,0.4,0.0,0.0,1
3683,2022-03-24,Solomon Islands,Tahiti,3,1,FIFA World Cup qualification,Doha,Qatar,True,home_win,0.2,0.0,0.0,1
3686,2022-03-24,Colombia,Bolivia,3,0,FIFA World Cup qualification,Barranquilla,Colombia,False,home_win,0.0,0.4,0.0,0
3681,2022-03-24,Vietnam,Oman,0,1,FIFA World Cup qualification,Hanoi,Vietnam,False,away_win,0.2,0.2,0.0,0
3680,2022-03-24,China PR,Saudi Arabia,1,1,FIFA World Cup qualification,Sharjah,United Arab Emirates,True,draw,0.0,0.6,0.0,1
3679,2022-03-24,South Korea,Iran,2,0,FIFA World Cup qualification,Seoul,South Korea,False,home_win,0.8,0.8,0.0,0
3678,2022-03-24,Iraq,United Arab Emirates,1,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,True,home_win,0.0,0.4,0.0,1
3677,2022-03-24,Lebanon,Syria,0,3,FIFA World Cup qualification,Sidon,Lebanon,False,away_win,0.2,0.0,0.2,0
3676,2022-03-24,Costa Rica,Canada,1,0,FIFA World Cup qualification,San José,Costa Rica,False,home_win,0.6,1.0,0.0,0
3675,2022-03-24,Panama,Honduras,1,1,FIFA World Cup qualification,Panama City,Panama,False,draw,0.6,0.0,0.2,0
3674,2022-03-24,Mexico,United States,0,0,FIFA World Cup qualification,Mexico City,Mexico,False,draw,0.4,0.6,0.0,0
3673,2022-03-24,Jamaica,El Salvador,1,1,FIFA World Cup qualification,Kingston,Jamaica,False,draw,0.0,0.2,0.0,0
3682,2022-03-24,Australia,Japan,0,2,FIFA World Cup qualification,Sydney,Australia,False,away_win,0.2,1.0,0.0,0
3710,2022-03-25,Mali,Tunisia,0,1,FIFA World Cup qualification,Bamako,Mali,False,away_win,0.8,0.6,0.0,0
3709,2022-03-25,Ghana,Nigeria,0,0,FIFA World Cup qualification,Kumasi,Ghana,False,draw,0.6,0.6,0.0,0
3711,2022-03-25,Argentina,Venezuela,3,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,home_win,0.8,0.2,0.2,0
3707,2022-03-25,DR Congo,Morocco,1,1,FIFA World Cup qualification,Kinshasa,DR Congo,False,draw,0.6,1.0,0.0,0
3706,2022-03-25,Cameroon,Algeria,0,1,FIFA World Cup qualification,Douala,Cameroon,False,away_win,0.8,0.6,0.0,0
3708,2022-03-25,Egypt,Senegal,1,0,FIFA World Cup qualification,Cairo,Egypt,False,home_win,0.6,0.8,0.0,0
3749,2022-03-27,New Zealand,Tahiti,1,0,FIFA World Cup qualification,Doha,Qatar,True,home_win,0.6,0.0,0.0,1
3748,2022-03-27,United States,Panama,5,1,FIFA World Cup qualification,Orlando,United States,False,home_win,0.4,0.4,0.0,0
3750,2022-03-27,Solomon Islands,Papua New Guinea,3,2,FIFA World Cup qualification,Doha,Qatar,True,home_win,0.4,0.4,0.0,1
3746,2022-03-27,Canada,Jamaica,4,0,FIFA World Cup qualification,Toronto,Canada,False,home_win,0.8,0.0,0.0,0
3745,2022-03-27,El Salvador,Costa Rica,1,2,FIFA World Cup qualification,San Salvador,El Salvador,False,away_win,0.2,0.8,0.0,0
3747,2022-03-27,Honduras,Mexico,0,1,FIFA World Cup qualification,San Pedro Sula,Honduras,False,away_win,0.0,0.4,0.0,0
3776,2022-03-29,Saudi Arabia,Australia,1,0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,home_win,0.4,0.2,0.0,0
3782,2022-03-29,Poland,Sweden,2,0,FIFA World Cup qualification,Chorzów,Poland,False,home_win,0.6,0.6,0.0,0
3781,2022-03-29,Chile,Uruguay,0,2,FIFA World Cup qualification,Santiago,Chile,False,away_win,0.4,0.6,0.0,0
3783,2022-03-29,Portugal,North Macedonia,2,0,FIFA World Cup qualification,Porto,Portugal,False,home_win,0.6,0.8,0.0,0
3780,2022-03-29,Venezuela,Colombia,0,1,FIFA World Cup qualification,Guayana,Venezuela,False,away_win,0.2,0.2,0.0,0
3779,2022-03-29,Bolivia,Brazil,0,4,FIFA World Cup qualification,La Paz,Bolivia,False,away_win,0.2,0.6,0.0,0
3778,2022-03-29,Peru,Paraguay,2,0,FIFA World Cup qualification,Lima,Peru,False,home_win,0.6,0.2,0.0,0
3777,2022-03-29,Ecuador,Argentina,1,1,FIFA World Cup qualification,Guayaquil,Ecuador,False,draw,0.4,0.8,0.0,0
3775,2022-03-29,Oman,China PR,2,0,FIFA World Cup qualification,Muscat,Oman,False,home_win,0.2,0.0,0.0,0
3768,2022-03-29,Nigeria,Ghana,1,1,FIFA World Cup qualification,Abuja,Nigeria,False,draw,0.4,0.6,0.0,0
3773,2022-03-29,United Arab Emirates,South Korea,1,0,FIFA World Cup qualification,Dubai,United Arab Emirates,False,home_win,0.4,1.0,0.0,0
3772,2022-03-29,Syria,Iraq,1,1,FIFA World Cup qualification,Dubai,United Arab Emirates,True,draw,0.2,0.2,0.0,1
3771,2022-03-29,Iran,Lebanon,2,0,FIFA World Cup qualification,Mashhad,Iran,False,home_win,0.8,0.0,0.2,0
3770,2022-03-29,Tunisia,Mali,0,0,FIFA World Cup qualification,Tunis,Tunisia,False,draw,0.6,0.8,0.2,0
3769,2022-03-29,Senegal,Egypt,1,0,FIFA World Cup qualification,Diamniadio,Senegal,False,home_win,0.6,0.8,0.0,0
3767,2022-03-29,Morocco,DR Congo,4,1,FIFA World Cup qualification,Casablanca,Morocco,False,home_win,0.8,0.6,0.0,0
3766,2022-03-29,Algeria,Cameroon,1,2,FIFA World Cup qualification,Blida,Algeria,False,away_win,0.8,0.8,0.2,0
3774,2022-03-29,Japan,Vietnam,1,1,FIFA World Cup qualification,Saitama,Japan,False,draw,1.0,0.2,0.2,0
3825,2022-03-30,Solomon Islands,New Zealand,0,5,FIFA World Cup qualification,Doha,Qatar,True,away_win,0.6,0.8,0.0,1
3824,2022-03-30,Jamaica,Honduras,2,1,FIFA World Cup qualification,Kingston,Jamaica,False,home_win,0.0,0.0,0.2,0
3821,2022-03-30,Mexico,El Salvador,2,0,FIFA World Cup qualification,Mexico City,Mexico,False,home_win,0.6,0.2,0.2,0
3822,2022-03-30,Costa Rica,United States,2,0,FIFA World Cup qualification,San José,Costa Rica,False,home_win,0.8,0.6,0.0,0
3823,2022-03-30,Panama,Canada,1,0,FIFA World Cup qualification,Panama City,Panama,False,home_win,0.2,0.8,0.0,0
3852,2022-06-01,Scotland,Ukraine,1,3,FIFA World Cup qualification,Glasgow,Scotland,False,away_win,1.0,0.4,0.0,0
3926,2022-06-05,Wales,Ukraine,1,0,FIFA World Cup qualification,Cardiff,Wales,False,home_win,0.6,0.6,0.0,0
3983,2022-06-07,United Arab Emirates,Australia,1,2,FIFA World Cup qualification,Al Rayyan,Qatar,True,away_win,0.6,0.2,0.0,1
4093,2022-06-13,Australia,Peru,0,0,FIFA World Cup qualification,Al Rayyan,Qatar,True,draw,0.4,0.6,0.0,1
4107,2022-06-14,Costa Rica,New Zealand,1,0,FIFA World Cup qualification,Al Rayyan,Qatar,True,home_win,0.8,1.0,0.0,1
4417,2022-11-20,Qatar,Ecuador,0,2,FIFA World Cup,Al Khor,Qatar,False,away_win,1.0,0.2,0.0,0
4418,2022-11-21,Senegal,Netherlands,0,2,FIFA World Cup,Doha,Qatar,True,away_win,0.6,0.8,0.0,1
4419,2022-11-21,England,Iran,6,2,FIFA World Cup,Al Rayyan,Qatar,True,home_win,0.6,0.8,0.0,1
4420,2022-11-21,United States,Wales,1,1,FIFA World Cup,Al Rayyan,Qatar,True,draw,0.4,0.8,0.0,1
4421,2022-11-22,Argentina,Saudi Arabia,1,2,FIFA World Cup,Lusail,Qatar,True,away_win,0.6,0.6,0.0,1
4422,2022-11-22,Mexico,Poland,0,0,FIFA World Cup,Doha,Qatar,True,draw,0.6,0.8,0.0,1
4423,2022-11-22,Denmark,Tunisia,0,0,FIFA World Cup,Al Rayyan,Qatar,True,draw,0.8,0.4,0.0,1
4424,2022-11-22,France,Australia,4,1,FIFA World Cup,Al Wakrah,Qatar,True,home_win,0.6,0.2,0.2,1
4428,2022-11-23,Belgium,Canada,1,0,FIFA World Cup,Al Rayyan,Qatar,True,home_win,0.8,0.6,0.0,1
4427,2022-11-23,Morocco,Croatia,0,0,FIFA World Cup,Al Khor,Qatar,True,draw,0.8,0.8,0.0,1
4425,2022-11-23,Germany,Japan,1,2,FIFA World Cup,Al Rayyan,Qatar,True,away_win,1.0,0.8,0.0,1
4426,2022-11-23,Spain,Costa Rica,7,0,FIFA World Cup,Doha,Qatar,True,home_win,0.8,1.0,0.0,1
4429,2022-11-24,Switzerland,Cameroon,1,0,FIFA World Cup,Al Wakrah,Qatar,True,home_win,0.6,0.8,0.0,1
4430,2022-11-24,Brazil,Serbia,2,0,FIFA World Cup,Lusail,Qatar,True,home_win,0.6,0.8,0.2,1
4431,2022-11-24,Uruguay,South Korea,0,0,FIFA World Cup,Al Rayyan,Qatar,True,draw,0.8,0.8,0.0,1
4432,2022-11-24,Portugal,Ghana,3,2,FIFA World Cup,Doha,Qatar,True,home_win,0.6,0.4,0.0,1
4436,2022-11-25,England,United States,0,0,FIFA World Cup,Al Khor,Qatar,True,draw,0.8,0.4,0.0,1
4433,2022-11-25,Qatar,Senegal,1,3,FIFA World Cup,Doha,Qatar,False,away_win,0.8,0.4,0.0,0
4434,2022-11-25,Netherlands,Ecuador,1,1,FIFA World Cup,Al Rayyan,Qatar,True,draw,0.8,0.2,0.0,1
4435,2022-11-25,Wales,Iran,0,2,FIFA World Cup,Al Rayyan,Qatar,True,away_win,0.6,0.6,0.0,1
4440,2022-11-26,France,Denmark,2,1,FIFA World Cup,Doha,Qatar,True,home_win,0.8,0.6,0.0,1
4439,2022-11-26,Tunisia,Australia,0,1,FIFA World Cup,Al Wakrah,Qatar,True,away_win,0.4,0.2,0.0,1
4437,2022-11-26,Poland,Saudi Arabia,2,0,FIFA World Cup,Al Rayyan,Qatar,True,home_win,0.6,0.6,0.0,1
4438,2022-11-26,Argentina,Mexico,2,0,FIFA World Cup,Lusail,Qatar,True,home_win,0.6,0.6,0.0,1
4441,2022-11-27,Japan,Costa Rica,0,1,FIFA World Cup,Al Rayyan,Qatar,True,away_win,0.8,0.8,0.0,1
4442,2022-11-27,Spain,Germany,1,1,FIFA World Cup,Al Khor,Qatar,True,draw,1.0,0.8,0.0,1
4443,2022-11-27,Belgium,Morocco,0,2,FIFA World Cup,Doha,Qatar,True,away_win,0.8,0.6,0.0,1
4444,2022-11-27,Croatia,Canada,4,1,FIFA World Cup,Al Rayyan,Qatar,True,home_win,0.6,0.4,0.0,1
4448,2022-11-28,Portugal,Uruguay,2,0,FIFA World Cup,Lusail,Qatar,True,home_win,0.6,0.8,0.0,1
4445,2022-11-28,Cameroon,Serbia,3,3,FIFA World Cup,Al Wakrah,Qatar,True,draw,0.6,0.6,0.0,1
4446,2022-11-28,Brazil,Switzerland,1,0,FIFA World Cup,Doha,Qatar,True,home_win,0.8,0.8,0.0,1
4447,2022-11-28,South Korea,Ghana,2,3,FIFA World Cup,Al Rayyan,Qatar,True,away_win,0.6,0.2,0.0,1
4452,2022-11-29,Iran,United States,0,1,FIFA World Cup,Doha,Qatar,True,away_win,0.6,0.2,0.0,1
4451,2022-11-29,Wales,England,0,3,FIFA World Cup,Al Rayyan,Qatar,True,away_win,0.4,0.6,0.0,1
4450,2022-11-29,Qatar,Netherlands,0,2,FIFA World Cup,Al Khor,Qatar,False,away_win,0.6,0.6,0.0,0
4449,2022-11-29,Ecuador,Senegal,1,2,FIFA World Cup,Al Rayyan,Qatar,True,away_win,0.2,0.6,0.0,1
4456,2022-11-30,Tunisia,France,1,0,FIFA World Cup,Al Rayyan,Qatar,True,home_win,0.4,1.0,0.0,1
4453,2022-11-30,Poland,Argentina,0,2,FIFA World Cup,Doha,Qatar,True,away_win,0.6,0.6,0.0,1
4454,2022-11-30,Saudi Arabia,Mexico,1,2,FIFA World Cup,Lusail,Qatar,True,away_win,0.4,0.4,0.0,1
4455,2022-11-30,Australia,Denmark,1,0,FIFA World Cup,Al Wakrah,Qatar,True,home_win,0.4,0.4,0.0,1
4459,2022-12-01,Croatia,Belgium,0,0,FIFA World Cup,Al Rayyan,Qatar,True,draw,0.6,0.6,0.0,1
4460,2022-12-01,Canada,Morocco,1,2,FIFA World Cup,Doha,Qatar,True,away_win,0.2,0.6,0.0,1
4457,2022-12-01,Japan,Spain,2,1,FIFA World Cup,Al Rayyan,Qatar,True,home_win,0.6,0.8,0.0,1
4458,2022-12-01,Costa Rica,Germany,2,4,FIFA World Cup,Al Khor,Qatar,True,away_win,0.8,0.6,0.0,1
4463,2022-12-02,Ghana,Uruguay,0,2,FIFA World Cup,Al Wakrah,Qatar,True,away_win,0.4,0.6,0.0,1
4464,2022-12-02,South Korea,Portugal,2,1,FIFA World Cup,Al Rayyan,Qatar,True,home_win,0.4,0.8,0.0,1
4461,2022-12-02,Serbia,Switzerland,2,3,FIFA World Cup,Doha,Qatar,True,away_win,0.6,0.6,0.0,1
4462,2022-12-02,Cameroon,Brazil,1,0,FIFA World Cup,Lusail,Qatar,True,home_win,0.4,1.0,0.0,1
4465,2022-12-03,Netherlands,United States,3,1,FIFA World Cup,Al Rayyan,Qatar,True,home_win,0.6,0.4,0.0,1
4466,2022-12-03,Argentina,Australia,2,1,FIFA World Cup,Al Rayyan,Qatar,True,home_win,0.6,0.6,0.0,1
4467,2022-12-04,France,Poland,3,1,FIFA World Cup,Doha,Qatar,True,home_win,0.8,0.4,0.0,1
4468,2022-12-04,England,Senegal,3,0,FIFA World Cup,Al Khor,Qatar,True,home_win,0.8,0.6,0.0,1
4469,2022-12-05,Japan,Croatia,1,1,FIFA World Cup,Al Wakrah,Qatar,True,draw,0.6,0.6,0.0,1
4470,2022-12-05,Brazil,South Korea,4,1,FIFA World Cup,Doha,Qatar,True,home_win,0.8,0.4,0.0,1
4471,2022-12-06,Morocco,Spain,0,0,FIFA World Cup,Al Rayyan,Qatar,True,draw,0.6,0.6,0.0,1
4472,2022-12-06,Portugal,Switzerland,6,1,FIFA World Cup,Lusail,Qatar,True,home_win,0.8,0.6,0.0,1
4473,2022-12-09,Croatia,Brazil,1,1,FIFA World Cup,Al Rayyan,Qatar,True,draw,0.4,0.8,0.0,1
4474,2022-12-09,Netherlands,Argentina,2,2,FIFA World Cup,Lusail,Qatar,True,draw,0.8,0.6,0.0,1
4477,2022-12-10,England,France,1,2,FIFA World Cup,Al Khor,Qatar,True,away_win,0.8,0.8,0.0,1
4476,2022-12-10,Morocco,Portugal,1,0,FIFA World Cup,Doha,Qatar,True,home_win,0.6,0.8,0.0,1
4479,2022-12-13,Argentina,Croatia,3,0,FIFA World Cup,Lusail,Qatar,True,home_win,0.6,0.2,0.0,1
4480,2022-12-14,France,Morocco,2,0,FIFA World Cup,Al Khor,Qatar,True,home_win,0.8,0.6,0.0,1
4484,2022-12-17,Croatia,Morocco,2,1,FIFA World Cup,Al Rayyan,Qatar,True,home_win,0.2,0.6,0.0,1
4486,2022-12-18,Argentina,France,3,3,FIFA World Cup,Lusail,Qatar,True,draw,0.8,0.8,0.0,1
5025,2023-09-07,Colombia,Venezuela,1,0,FIFA World Cup qualification,Barranquilla,Colombia,False,home_win,0.4,0.2,0.4,0
5026,2023-09-07,Paraguay,Peru,0,0,FIFA World Cup qualification,Ciudad del Este,Paraguay,False,draw,0.2,0.4,0.0,0
5027,2023-09-07,Argentina,Ecuador,1,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,home_win,0.6,0.2,0.2,0
5059,2023-09-08,Uruguay,Chile,3,1,FIFA World Cup qualification,Montevideo,Uruguay,False,home_win,0.6,0.2,0.4,0
5060,2023-09-08,Brazil,Bolivia,5,1,FIFA World Cup qualification,Belém,Brazil,False,home_win,0.6,0.2,0.4,0
5144,2023-09-12,Chile,Colombia,0,0,FIFA World Cup qualification,Santiago,Chile,False,draw,0.2,0.6,0.0,0
5143,2023-09-12,Peru,Brazil,0,1,FIFA World Cup qualification,Lima,Peru,False,away_win,0.2,0.6,0.0,0
5141,2023-09-12,Ecuador,Uruguay,2,1,FIFA World Cup qualification,Quito,Ecuador,False,home_win,0.2,0.6,0.2,0
5140,2023-09-12,Bolivia,Argentina,0,3,FIFA World Cup qualification,La Paz,Bolivia,False,away_win,0.0,0.6,0.0,0
5142,2023-09-12,Venezuela,Paraguay,1,0,FIFA World Cup qualification,Maturín,Venezuela,False,home_win,0.2,0.2,0.0,0
5202,2023-10-12,Yemen,Sri Lanka,3,0,FIFA World Cup qualification,Abha,Saudi Arabia,True,home_win,0.2,0.0,0.0,1
5201,2023-10-12,Singapore,Guam,2,1,FIFA World Cup qualification,Kallang,Singapore,False,home_win,0.2,0.0,0.0,0
5200,2023-10-12,Nepal,Laos,1,1,FIFA World Cup qualification,Kathmandu,Nepal,False,draw,0.2,0.0,0.0,0
5199,2023-10-12,Myanmar,Macau,5,1,FIFA World Cup qualification,Yangon,Myanmar,False,home_win,0.4,0.2,0.0,0
5198,2023-10-12,Maldives,Bangladesh,1,1,FIFA World Cup qualification,Malé,Maldives,False,draw,0.2,0.0,0.0,0
5196,2023-10-12,Hong Kong,Bhutan,4,0,FIFA World Cup qualification,Hong Kong,Hong Kong,False,home_win,0.2,0.2,0.0,0
5195,2023-10-12,Taiwan,Timor-Leste,4,0,FIFA World Cup qualification,Kaohsiung,Taiwan,False,home_win,0.0,0.0,0.0,0
5197,2023-10-12,Indonesia,Brunei,6,0,FIFA World Cup qualification,Jakarta,Indonesia,False,home_win,0.0,0.2,0.0,0
5193,2023-10-12,Afghanistan,Mongolia,1,0,FIFA World Cup qualification,Dushanbe,Tajikistan,True,home_win,0.0,0.2,0.0,1
5192,2023-10-12,Chile,Peru,2,0,FIFA World Cup qualification,Santiago,Chile,False,home_win,0.2,0.2,0.2,0
5191,2023-10-12,Brazil,Venezuela,1,1,FIFA World Cup qualification,Cuiabá,Brazil,False,draw,0.6,0.2,0.4,0
5190,2023-10-12,Argentina,Paraguay,1,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,home_win,0.6,0.2,0.0,0
5189,2023-10-12,Bolivia,Ecuador,1,2,FIFA World Cup qualification,La Paz,Bolivia,False,away_win,0.0,0.4,0.0,0
